Horodatage; IDC 12102954 | Consommation | EA, Courbe Origine, Pertes incluses
27/05/2022 07:30:00;66,000
27/05/2022 07:40:00;68,000
27/05/2022 07:50:00;87,000
27/05/2022 08:00:00;84,000
27/05/2022 08:10:00;73,000
27/05/2022 08:20:00;72,000
27/05/2022 08:30:00;79,000
27/05/2022 08:40:00;76,000
27/05/2022 08:50:00;70,000
27/05/2022 09:00:00;67,000
27/05/2022 09:10:00;68,000
27/05/2022 09:20:00;69,000
27/05/2022 09:30:00;65,000
27/05/2022 09:40:00;67,000
27/05/2022 09:50:00;68,000
27/05/2022 10:00:00;67,000
27/05/2022 10:10:00;67,000
27/05/2022 10:20:00;77,000
27/05/2022 10:30:00;107,000
27/05/2022 10:40:00;94,000
27/05/2022 10:50:00;93,000
27/05/2022 11:00:00;69,000
27/05/2022 11:10:00;66,000
27/05/2022 11:20:00;65,000
27/05/2022 11:30:00;66,000
27/05/2022 11:40:00;67,000
27/05/2022 11:50:00;68,000
27/05/2022 12:00:00;68,000
27/05/2022 12:10:00;67,000
27/05/2022 12:20:00;66,000
27/05/2022 12:30:00;66,000
27/05/2022 12:40:00;66,000
27/05/2022 12:50:00;70,000
27/05/2022 13:00:00;71,000
27/05/2022 13:10:00;98,000
27/05/2022 13:20:00;82,000
27/05/2022 13:30:00;80,000
27/05/2022 13:40:00;81,000
27/05/2022 13:50:00;80,000
27/05/2022 14:00:00;82,000
27/05/2022 14:10:00;80,000
27/05/2022 14:20:00;76,000
27/05/2022 14:30:00;77,000
27/05/2022 14:40:00;68,000
27/05/2022 14:50:00;67,000
27/05/2022 15:00:00;64,000
27/05/2022 15:10:00;61,000
27/05/2022 15:20:00;64,000
27/05/2022 15:30:00;79,000
27/05/2022 15:40:00;75,000
27/05/2022 15:50:00;63,000
27/05/2022 16:00:00;62,000
27/05/2022 16:10:00;64,000
27/05/2022 16:20:00;60,000
27/05/2022 16:30:00;58,000
27/05/2022 16:40:00;65,000
27/05/2022 16:50:00;65,000
27/05/2022 17:00:00;67,000
27/05/2022 17:10:00;65,000
27/05/2022 17:20:00;73,000
27/05/2022 17:30:00;80,000
27/05/2022 17:40:00;60,000
27/05/2022 17:50:00;60,000
27/05/2022 18:00:00;59,000
27/05/2022 18:10:00;64,000
27/05/2022 18:20:00;54,000
27/05/2022 18:30:00;61,000
27/05/2022 18:40:00;71,000
27/05/2022 18:50:00;69,000
27/05/2022 19:00:00;66,000
27/05/2022 19:10:00;66,000
27/05/2022 19:20:00;63,000
27/05/2022 19:30:00;54,000
27/05/2022 19:40:00;53,000
27/05/2022 19:50:00;58,000
27/05/2022 20:00:00;56,000
27/05/2022 20:10:00;55,000
27/05/2022 20:20:00;58,000
27/05/2022 20:30:00;86,000
27/05/2022 20:40:00;66,000
27/05/2022 20:50:00;61,000
27/05/2022 21:00:00;56,000
27/05/2022 21:10:00;53,000
27/05/2022 21:20:00;55,000
27/05/2022 21:30:00;60,000
27/05/2022 21:40:00;74,000
27/05/2022 21:50:00;75,000
27/05/2022 22:00:00;67,000
27/05/2022 22:10:00;64,000
27/05/2022 22:20:00;65,000
27/05/2022 22:30:00;63,000
27/05/2022 22:40:00;66,000
27/05/2022 22:50:00;84,000
27/05/2022 23:00:00;68,000
27/05/2022 23:10:00;61,000
27/05/2022 23:20:00;52,000
27/05/2022 23:30:00;49,000
27/05/2022 23:40:00;50,000
27/05/2022 23:50:00;50,000
28/05/2022 00:00:00;46,000
28/05/2022 00:10:00;46,000
28/05/2022 00:20:00;45,000
28/05/2022 00:30:00;44,000
28/05/2022 00:40:00;58,000
28/05/2022 00:50:00;51,000
28/05/2022 01:00:00;51,000
28/05/2022 01:10:00;52,000
28/05/2022 01:20:00;62,000
28/05/2022 01:30:00;58,000
28/05/2022 01:40:00;63,000
28/05/2022 01:50:00;63,000
28/05/2022 02:00:00;62,000
28/05/2022 02:10:00;55,000
28/05/2022 02:20:00;50,000
28/05/2022 02:30:00;48,000
28/05/2022 02:40:00;46,000
28/05/2022 02:50:00;50,000
28/05/2022 03:00:00;48,000
28/05/2022 03:10:00;58,000
28/05/2022 03:20:00;57,000
28/05/2022 03:30:00;48,000
28/05/2022 03:40:00;63,000
28/05/2022 03:50:00;47,000
28/05/2022 04:00:00;49,000
28/05/2022 04:10:00;51,000
28/05/2022 04:20:00;55,000
28/05/2022 04:30:00;52,000
28/05/2022 04:40:00;48,000
28/05/2022 04:50:00;54,000
28/05/2022 05:00:00;59,000
28/05/2022 05:10:00;69,000
28/05/2022 05:20:00;55,000
28/05/2022 05:30:00;53,000
28/05/2022 05:40:00;58,000
28/05/2022 05:50:00;64,000
28/05/2022 06:00:00;64,000
28/05/2022 06:10:00;71,000
28/05/2022 06:20:00;63,000
28/05/2022 06:30:00;65,000
28/05/2022 06:40:00;60,000
28/05/2022 06:50:00;51,000
28/05/2022 07:00:00;49,000
28/05/2022 07:10:00;51,000
28/05/2022 07:20:00;50,000
28/05/2022 07:30:00;52,000
28/05/2022 07:40:00;49,000
28/05/2022 07:50:00;64,000
28/05/2022 08:00:00;57,000
28/05/2022 08:10:00;49,000
28/05/2022 08:20:00;52,000
28/05/2022 08:30:00;61,000
28/05/2022 08:40:00;51,000
28/05/2022 08:50:00;51,000
28/05/2022 09:00:00;52,000
28/05/2022 09:10:00;53,000
28/05/2022 09:20:00;52,000
28/05/2022 09:30:00;50,000
28/05/2022 09:40:00;53,000
28/05/2022 09:50:00;51,000
28/05/2022 10:00:00;50,000
28/05/2022 10:10:00;62,000
28/05/2022 10:20:00;65,000
28/05/2022 10:30:00;71,000
28/05/2022 10:40:00;74,000
28/05/2022 10:50:00;75,000
28/05/2022 11:00:00;52,000
28/05/2022 11:10:00;50,000
28/05/2022 11:20:00;52,000
28/05/2022 11:30:00;51,000
28/05/2022 11:40:00;56,000
28/05/2022 11:50:00;51,000
28/05/2022 12:00:00;58,000
28/05/2022 12:10:00;52,000
28/05/2022 12:20:00;49,000
28/05/2022 12:30:00;51,000
28/05/2022 12:40:00;51,000
28/05/2022 12:50:00;61,000
28/05/2022 13:00:00;69,000
28/05/2022 13:10:00;68,000
28/05/2022 13:20:00;57,000
28/05/2022 13:30:00;57,000
28/05/2022 13:40:00;55,000
28/05/2022 13:50:00;59,000
28/05/2022 14:00:00;66,000
28/05/2022 14:10:00;64,000
28/05/2022 14:20:00;63,000
28/05/2022 14:30:00;62,000
28/05/2022 14:40:00;84,000
28/05/2022 14:50:00;67,000
28/05/2022 15:00:00;70,000
28/05/2022 15:10:00;68,000
28/05/2022 15:20:00;57,000
28/05/2022 15:30:00;54,000
28/05/2022 15:40:00;64,000
28/05/2022 15:50:00;52,000
28/05/2022 16:00:00;51,000
28/05/2022 16:10:00;52,000
28/05/2022 16:20:00;51,000
28/05/2022 16:30:00;53,000
28/05/2022 16:40:00;52,000
28/05/2022 16:50:00;51,000
28/05/2022 17:00:00;53,000
28/05/2022 17:10:00;51,000
28/05/2022 17:20:00;52,000
28/05/2022 17:30:00;50,000
28/05/2022 17:40:00;72,000
28/05/2022 17:50:00;72,000
28/05/2022 18:00:00;57,000
28/05/2022 18:10:00;51,000
28/05/2022 18:20:00;47,000
28/05/2022 18:30:00;52,000
28/05/2022 18:40:00;60,000
28/05/2022 18:50:00;69,000
28/05/2022 19:00:00;74,000
28/05/2022 19:10:00;61,000
28/05/2022 19:20:00;49,000
28/05/2022 19:30:00;50,000
28/05/2022 19:40:00;48,000
28/05/2022 19:50:00;52,000
28/05/2022 20:00:00;53,000
28/05/2022 20:10:00;53,000
28/05/2022 20:20:00;61,000
28/05/2022 20:30:00;52,000
28/05/2022 20:40:00;51,000
28/05/2022 20:50:00;52,000
28/05/2022 21:00:00;50,000
28/05/2022 21:10:00;49,000
28/05/2022 21:20:00;49,000
28/05/2022 21:30:00;49,000
28/05/2022 21:40:00;49,000
28/05/2022 21:50:00;49,000
28/05/2022 22:00:00;50,000
28/05/2022 22:10:00;51,000
28/05/2022 22:20:00;55,000
28/05/2022 22:30:00;72,000
28/05/2022 22:40:00;71,000
28/05/2022 22:50:00;65,000
28/05/2022 23:00:00;66,000
28/05/2022 23:10:00;66,000
28/05/2022 23:20:00;65,000
28/05/2022 23:30:00;67,000
28/05/2022 23:40:00;68,000
28/05/2022 23:50:00;58,000
29/05/2022 00:00:00;51,000
29/05/2022 00:10:00;53,000
29/05/2022 00:20:00;51,000
29/05/2022 00:30:00;48,000
29/05/2022 00:40:00;48,000
29/05/2022 00:50:00;48,000
29/05/2022 01:00:00;68,000
29/05/2022 01:10:00;64,000
29/05/2022 01:20:00;47,000
29/05/2022 01:30:00;52,000
29/05/2022 01:40:00;51,000
29/05/2022 01:50:00;49,000
29/05/2022 02:00:00;50,000
29/05/2022 02:10:00;49,000
29/05/2022 02:20:00;50,000
29/05/2022 02:30:00;48,000
29/05/2022 02:40:00;48,000
29/05/2022 02:50:00;49,000
29/05/2022 03:00:00;50,000
29/05/2022 03:10:00;61,000
29/05/2022 03:20:00;60,000
29/05/2022 03:30:00;78,000
29/05/2022 03:40:00;80,000
29/05/2022 03:50:00;61,000
29/05/2022 04:00:00;54,000
29/05/2022 04:10:00;51,000
29/05/2022 04:20:00;50,000
29/05/2022 04:30:00;51,000
29/05/2022 04:40:00;50,000
29/05/2022 04:50:00;55,000
29/05/2022 05:00:00;67,000
29/05/2022 05:10:00;61,000
29/05/2022 05:20:00;53,000
29/05/2022 05:30:00;54,000
29/05/2022 05:40:00;53,000
29/05/2022 05:50:00;61,000
29/05/2022 06:00:00;54,000
29/05/2022 06:10:00;55,000
29/05/2022 06:20:00;56,000
29/05/2022 06:30:00;55,000
29/05/2022 06:40:00;58,000
29/05/2022 06:50:00;57,000
29/05/2022 07:00:00;57,000
29/05/2022 07:10:00;55,000
29/05/2022 07:20:00;65,000
29/05/2022 07:30:00;68,000
29/05/2022 07:40:00;71,000
29/05/2022 07:50:00;81,000
29/05/2022 08:00:00;66,000
29/05/2022 08:10:00;74,000
29/05/2022 08:20:00;69,000
29/05/2022 08:30:00;64,000
29/05/2022 08:40:00;55,000
29/05/2022 08:50:00;53,000
29/05/2022 09:00:00;54,000
29/05/2022 09:10:00;54,000
29/05/2022 09:20:00;53,000
29/05/2022 09:30:00;52,000
29/05/2022 09:40:00;54,000
29/05/2022 09:50:00;50,000
29/05/2022 10:00:00;49,000
29/05/2022 10:10:00;52,000
29/05/2022 10:20:00;61,000
29/05/2022 10:30:00;70,000
29/05/2022 10:40:00;48,000
29/05/2022 10:50:00;52,000
29/05/2022 11:00:00;52,000
29/05/2022 11:10:00;52,000
29/05/2022 11:20:00;50,000
29/05/2022 11:30:00;56,000
29/05/2022 11:40:00;63,000
29/05/2022 11:50:00;67,000
29/05/2022 12:00:00;57,000
29/05/2022 12:10:00;60,000
29/05/2022 12:20:00;65,000
29/05/2022 12:30:00;59,000
29/05/2022 12:40:00;52,000
29/05/2022 12:50:00;61,000
29/05/2022 13:00:00;66,000
29/05/2022 13:10:00;60,000
29/05/2022 13:20:00;52,000
29/05/2022 13:30:00;56,000
29/05/2022 13:40:00;51,000
29/05/2022 13:50:00;52,000
29/05/2022 14:00:00;53,000
29/05/2022 14:10:00;57,000
29/05/2022 14:20:00;55,000
29/05/2022 14:30:00;54,000
29/05/2022 14:40:00;48,000
29/05/2022 14:50:00;50,000
29/05/2022 15:00:00;51,000
29/05/2022 15:10:00;53,000
29/05/2022 15:20:00;62,000
29/05/2022 15:30:00;68,000
29/05/2022 15:40:00;57,000
29/05/2022 15:50:00;63,000
29/05/2022 16:00:00;63,000
29/05/2022 16:10:00;64,000
29/05/2022 16:20:00;63,000
29/05/2022 16:30:00;63,000
29/05/2022 16:40:00;62,000
29/05/2022 16:50:00;62,000
29/05/2022 17:00:00;62,000
29/05/2022 17:10:00;47,000
29/05/2022 17:20:00;49,000
29/05/2022 17:30:00;51,000
29/05/2022 17:40:00;58,000
29/05/2022 17:50:00;52,000
29/05/2022 18:00:00;51,000
29/05/2022 18:10:00;73,000
29/05/2022 18:20:00;58,000
29/05/2022 18:30:00;52,000
29/05/2022 18:40:00;49,000
29/05/2022 18:50:00;51,000
29/05/2022 19:00:00;50,000
29/05/2022 19:10:00;49,000
29/05/2022 19:20:00;49,000
29/05/2022 19:30:00;51,000
29/05/2022 19:40:00;58,000
29/05/2022 19:50:00;63,000
29/05/2022 20:00:00;70,000
29/05/2022 20:10:00;65,000
29/05/2022 20:20:00;56,000
29/05/2022 20:30:00;67,000
29/05/2022 20:40:00;69,000
29/05/2022 20:50:00;80,000
29/05/2022 21:00:00;77,000
29/05/2022 21:10:00;83,000
29/05/2022 21:20:00;78,000
29/05/2022 21:30:00;71,000
29/05/2022 21:40:00;67,000
29/05/2022 21:50:00;71,000
29/05/2022 22:00:00;79,000
29/05/2022 22:10:00;83,000
29/05/2022 22:20:00;89,000
29/05/2022 22:30:00;89,000
29/05/2022 22:40:00;83,000
29/05/2022 22:50:00;75,000
29/05/2022 23:00:00;89,000
29/05/2022 23:10:00;59,000
29/05/2022 23:20:00;55,000
29/05/2022 23:30:00;54,000
29/05/2022 23:40:00;53,000
29/05/2022 23:50:00;60,000
30/05/2022 00:00:00;60,000
30/05/2022 00:10:00;48,000
30/05/2022 00:20:00;46,000
30/05/2022 00:30:00;53,000
30/05/2022 00:40:00;59,000
30/05/2022 00:50:00;56,000
30/05/2022 01:00:00;53,000
30/05/2022 01:10:00;54,000
30/05/2022 01:20:00;52,000
30/05/2022 01:30:00;54,000
30/05/2022 01:40:00;67,000
30/05/2022 01:50:00;57,000
30/05/2022 02:00:00;52,000
30/05/2022 02:10:00;51,000
30/05/2022 02:20:00;51,000
30/05/2022 02:30:00;48,000
30/05/2022 02:40:00;51,000
30/05/2022 02:50:00;51,000
30/05/2022 03:00:00;61,000
30/05/2022 03:10:00;51,000
30/05/2022 03:20:00;49,000
30/05/2022 03:30:00;50,000
30/05/2022 03:40:00;51,000
30/05/2022 03:50:00;72,000
30/05/2022 04:00:00;54,000
30/05/2022 04:10:00;53,000
30/05/2022 04:20:00;52,000
30/05/2022 04:30:00;54,000
30/05/2022 04:40:00;53,000
30/05/2022 04:50:00;57,000
30/05/2022 05:00:00;58,000
30/05/2022 05:10:00;58,000
30/05/2022 05:20:00;68,000
30/05/2022 05:30:00;73,000
30/05/2022 05:40:00;95,000
30/05/2022 05:50:00;120,000
30/05/2022 06:00:00;151,000
30/05/2022 06:10:00;182,000
30/05/2022 06:20:00;186,000
30/05/2022 06:30:00;138,000
30/05/2022 06:40:00;126,000
30/05/2022 06:50:00;146,000
30/05/2022 07:00:00;174,000
30/05/2022 07:10:00;165,000
30/05/2022 07:20:00;169,000
30/05/2022 07:30:00;181,000
30/05/2022 07:40:00;208,000
30/05/2022 07:50:00;192,000
30/05/2022 08:00:00;163,000
30/05/2022 08:10:00;161,000
30/05/2022 08:20:00;160,000
30/05/2022 08:30:00;183,000
30/05/2022 08:40:00;209,000
30/05/2022 08:50:00;199,000
30/05/2022 09:00:00;201,000
30/05/2022 09:10:00;198,000
30/05/2022 09:20:00;194,000
30/05/2022 09:30:00;231,000
30/05/2022 09:40:00;207,000
30/05/2022 09:50:00;215,000
30/05/2022 10:00:00;253,000
30/05/2022 10:10:00;220,000
30/05/2022 10:20:00;211,000
30/05/2022 10:30:00;209,000
30/05/2022 10:40:00;229,000
30/05/2022 10:50:00;226,000
30/05/2022 11:00:00;208,000
30/05/2022 11:10:00;190,000
30/05/2022 11:20:00;199,000
30/05/2022 11:30:00;174,000
30/05/2022 11:40:00;175,000
30/05/2022 11:50:00;204,000
30/05/2022 12:00:00;263,000
30/05/2022 12:10:00;236,000
30/05/2022 12:20:00;212,000
30/05/2022 12:30:00;219,000
30/05/2022 12:40:00;221,000
30/05/2022 12:50:00;222,000
30/05/2022 13:00:00;184,000
30/05/2022 13:10:00;194,000
30/05/2022 13:20:00;197,000
30/05/2022 13:30:00;157,000
30/05/2022 13:40:00;153,000
30/05/2022 13:50:00;171,000
30/05/2022 14:00:00;210,000
30/05/2022 14:10:00;192,000
30/05/2022 14:20:00;197,000
30/05/2022 14:30:00;185,000
30/05/2022 14:40:00;191,000
30/05/2022 14:50:00;202,000
30/05/2022 15:00:00;182,000
30/05/2022 15:10:00;186,000
30/05/2022 15:20:00;166,000
30/05/2022 15:30:00;176,000
30/05/2022 15:40:00;177,000
30/05/2022 15:50:00;180,000
30/05/2022 16:00:00;159,000
30/05/2022 16:10:00;183,000
30/05/2022 16:20:00;160,000
30/05/2022 16:30:00;180,000
30/05/2022 16:40:00;170,000
30/05/2022 16:50:00;174,000
30/05/2022 17:00:00;138,000
30/05/2022 17:10:00;139,000
30/05/2022 17:20:00;143,000
30/05/2022 17:30:00;142,000
30/05/2022 17:40:00;132,000
30/05/2022 17:50:00;134,000
30/05/2022 18:00:00;109,000
30/05/2022 18:10:00;110,000
30/05/2022 18:20:00;114,000
30/05/2022 18:30:00;105,000
30/05/2022 18:40:00;96,000
30/05/2022 18:50:00;84,000
30/05/2022 19:00:00;97,000
30/05/2022 19:10:00;98,000
30/05/2022 19:20:00;102,000
30/05/2022 19:30:00;93,000
30/05/2022 19:40:00;82,000
30/05/2022 19:50:00;80,000
30/05/2022 20:00:00;76,000
30/05/2022 20:10:00;77,000
30/05/2022 20:20:00;87,000
30/05/2022 20:30:00;87,000
30/05/2022 20:40:00;105,000
30/05/2022 20:50:00;97,000
30/05/2022 21:00:00;95,000
30/05/2022 21:10:00;87,000
30/05/2022 21:20:00;88,000
30/05/2022 21:30:00;110,000
30/05/2022 21:40:00;107,000
30/05/2022 21:50:00;104,000
30/05/2022 22:00:00;134,000
30/05/2022 22:10:00;98,000
30/05/2022 22:20:00;98,000
30/05/2022 22:30:00;98,000
30/05/2022 22:40:00;93,000
30/05/2022 22:50:00;108,000
30/05/2022 23:00:00;90,000
30/05/2022 23:10:00;91,000
30/05/2022 23:20:00;81,000
30/05/2022 23:30:00;81,000
30/05/2022 23:40:00;94,000
30/05/2022 23:50:00;91,000
31/05/2022 00:00:00;86,000
31/05/2022 00:10:00;76,000
31/05/2022 00:20:00;66,000
31/05/2022 00:30:00;69,000
31/05/2022 00:40:00;66,000
31/05/2022 00:50:00;70,000
31/05/2022 01:00:00;76,000
31/05/2022 01:10:00;57,000
31/05/2022 01:20:00;55,000
31/05/2022 01:30:00;53,000
31/05/2022 01:40:00;54,000
31/05/2022 01:50:00;55,000
31/05/2022 02:00:00;74,000
31/05/2022 02:10:00;67,000
31/05/2022 02:20:00;71,000
31/05/2022 02:30:00;65,000
31/05/2022 02:40:00;63,000
31/05/2022 02:50:00;71,000
31/05/2022 03:00:00;63,000
31/05/2022 03:10:00;51,000
31/05/2022 03:20:00;53,000
31/05/2022 03:30:00;53,000
31/05/2022 03:40:00;51,000
31/05/2022 03:50:00;66,000
31/05/2022 04:00:00;81,000
31/05/2022 04:10:00;67,000
31/05/2022 04:20:00;65,000
31/05/2022 04:30:00;68,000
31/05/2022 04:40:00;78,000
31/05/2022 04:50:00;64,000
31/05/2022 05:00:00;66,000
31/05/2022 05:10:00;54,000
31/05/2022 05:20:00;57,000
31/05/2022 05:30:00;64,000
31/05/2022 05:40:00;92,000
31/05/2022 05:50:00;113,000
31/05/2022 06:00:00;141,000
31/05/2022 06:10:00;168,000
31/05/2022 06:20:00;144,000
31/05/2022 06:30:00;134,000
31/05/2022 06:40:00;119,000
31/05/2022 06:50:00;124,000
31/05/2022 07:00:00;149,000
31/05/2022 07:10:00;155,000
31/05/2022 07:20:00;158,000
31/05/2022 07:30:00;188,000
31/05/2022 07:40:00;181,000
31/05/2022 07:50:00;175,000
31/05/2022 08:00:00;219,000
31/05/2022 08:10:00;205,000
31/05/2022 08:20:00;243,000
31/05/2022 08:30:00;264,000
31/05/2022 08:40:00;285,000
31/05/2022 08:50:00;305,000
31/05/2022 09:00:00;282,000
31/05/2022 09:10:00;273,000
31/05/2022 09:20:00;290,000
31/05/2022 09:30:00;320,000
31/05/2022 09:40:00;268,000
31/05/2022 09:50:00;282,000
31/05/2022 10:00:00;238,000
31/05/2022 10:10:00;249,000
31/05/2022 10:20:00;250,000
31/05/2022 10:30:00;284,000
31/05/2022 10:40:00;282,000
31/05/2022 10:50:00;256,000
31/05/2022 11:00:00;267,000
31/05/2022 11:10:00;288,000
31/05/2022 11:20:00;276,000
31/05/2022 11:30:00;288,000
31/05/2022 11:40:00;309,000
31/05/2022 11:50:00;326,000
31/05/2022 12:00:00;271,000
31/05/2022 12:10:00;212,000
31/05/2022 12:20:00;216,000
31/05/2022 12:30:00;201,000
31/05/2022 12:40:00;205,000
31/05/2022 12:50:00;200,000
31/05/2022 13:00:00;223,000
31/05/2022 13:10:00;239,000
31/05/2022 13:20:00;252,000
31/05/2022 13:30:00;237,000
31/05/2022 13:40:00;214,000
31/05/2022 13:50:00;203,000
31/05/2022 14:00:00;208,000
31/05/2022 14:10:00;210,000
31/05/2022 14:20:00;225,000
31/05/2022 14:30:00;236,000
31/05/2022 14:40:00;238,000
31/05/2022 14:50:00;251,000
31/05/2022 15:00:00;237,000
31/05/2022 15:10:00;262,000
31/05/2022 15:20:00;263,000
31/05/2022 15:30:00;244,000
31/05/2022 15:40:00;230,000
31/05/2022 15:50:00;160,000
31/05/2022 16:00:00;153,000
31/05/2022 16:10:00;176,000
31/05/2022 16:20:00;178,000
31/05/2022 16:30:00;179,000
31/05/2022 16:40:00;184,000
31/05/2022 16:50:00;177,000
31/05/2022 17:00:00;181,000
31/05/2022 17:10:00;169,000
31/05/2022 17:20:00;147,000
31/05/2022 17:30:00;147,000
31/05/2022 17:40:00;120,000
31/05/2022 17:50:00;115,000
31/05/2022 18:00:00;94,000
31/05/2022 18:10:00;94,000
31/05/2022 18:20:00;99,000
31/05/2022 18:30:00;108,000
31/05/2022 18:40:00;104,000
31/05/2022 18:50:00;101,000
31/05/2022 19:00:00;131,000
31/05/2022 19:10:00;111,000
31/05/2022 19:20:00;88,000
31/05/2022 19:30:00;76,000
31/05/2022 19:40:00;86,000
31/05/2022 19:50:00;100,000
31/05/2022 20:00:00;100,000
31/05/2022 20:10:00;94,000
31/05/2022 20:20:00;87,000
31/05/2022 20:30:00;101,000
31/05/2022 20:40:00;96,000
31/05/2022 20:50:00;97,000
31/05/2022 21:00:00;104,000
31/05/2022 21:10:00;116,000
31/05/2022 21:20:00;113,000
31/05/2022 21:30:00;107,000
31/05/2022 21:40:00;106,000
31/05/2022 21:50:00;104,000
31/05/2022 22:00:00;105,000
31/05/2022 22:10:00;100,000
31/05/2022 22:20:00;101,000
31/05/2022 22:30:00;106,000
31/05/2022 22:40:00;102,000
31/05/2022 22:50:00;101,000
31/05/2022 23:00:00;102,000
31/05/2022 23:10:00;99,000
31/05/2022 23:20:00;90,000
31/05/2022 23:30:00;95,000
31/05/2022 23:40:00;93,000
31/05/2022 23:50:00;94,000
01/06/2022 00:00:00;80,000
01/06/2022 00:10:00;72,000
01/06/2022 00:20:00;61,000
01/06/2022 00:30:00;58,000
01/06/2022 00:40:00;59,000
01/06/2022 00:50:00;55,000
01/06/2022 01:00:00;73,000
01/06/2022 01:10:00;79,000
01/06/2022 01:20:00;69,000
01/06/2022 01:30:00;75,000
01/06/2022 01:40:00;70,000
01/06/2022 01:50:00;58,000
01/06/2022 02:00:00;82,000
01/06/2022 02:10:00;67,000
01/06/2022 02:20:00;63,000
01/06/2022 02:30:00;66,000
01/06/2022 02:40:00;77,000
01/06/2022 02:50:00;73,000
01/06/2022 03:00:00;76,000
01/06/2022 03:10:00;82,000
01/06/2022 03:20:00;72,000
01/06/2022 03:30:00;66,000
01/06/2022 03:40:00;63,000
01/06/2022 03:50:00;57,000
01/06/2022 04:00:00;62,000
01/06/2022 04:10:00;61,000
01/06/2022 04:20:00;79,000
01/06/2022 04:30:00;89,000
01/06/2022 04:40:00;73,000
01/06/2022 04:50:00;69,000
01/06/2022 05:00:00;67,000
01/06/2022 05:10:00;62,000
01/06/2022 05:20:00;60,000
01/06/2022 05:30:00;70,000
01/06/2022 05:40:00;87,000
01/06/2022 05:50:00;98,000
01/06/2022 06:00:00;131,000
01/06/2022 06:10:00;142,000
01/06/2022 06:20:00;115,000
01/06/2022 06:30:00;121,000
01/06/2022 06:40:00;123,000
01/06/2022 06:50:00;129,000
01/06/2022 07:00:00;159,000
01/06/2022 07:10:00;136,000
01/06/2022 07:20:00;127,000
01/06/2022 07:30:00;152,000
01/06/2022 07:40:00;158,000
01/06/2022 07:50:00;150,000
01/06/2022 08:00:00;194,000
01/06/2022 08:10:00;163,000
01/06/2022 08:20:00;169,000
01/06/2022 08:30:00;201,000
01/06/2022 08:40:00;214,000
01/06/2022 08:50:00;206,000
01/06/2022 09:00:00;191,000
01/06/2022 09:10:00;194,000
01/06/2022 09:20:00;197,000
01/06/2022 09:30:00;221,000
01/06/2022 09:40:00;232,000
01/06/2022 09:50:00;182,000
01/06/2022 10:00:00;178,000
01/06/2022 10:10:00;186,000
01/06/2022 10:20:00;179,000
01/06/2022 10:30:00;199,000
01/06/2022 10:40:00;206,000
01/06/2022 10:50:00;192,000
01/06/2022 11:00:00;216,000
01/06/2022 11:10:00;213,000
01/06/2022 11:20:00;195,000
01/06/2022 11:30:00;193,000
01/06/2022 11:40:00;178,000
01/06/2022 11:50:00;182,000
01/06/2022 12:00:00;139,000
01/06/2022 12:10:00;145,000
01/06/2022 12:20:00;127,000
01/06/2022 12:30:00;129,000
01/06/2022 12:40:00;127,000
01/06/2022 12:50:00;131,000
01/06/2022 13:00:00;139,000
01/06/2022 13:10:00;133,000
01/06/2022 13:20:00;140,000
01/06/2022 13:30:00;133,000
01/06/2022 13:40:00;130,000
01/06/2022 13:50:00;138,000
01/06/2022 14:00:00;143,000
01/06/2022 14:10:00;116,000
01/06/2022 14:20:00;110,000
01/06/2022 14:30:00;125,000
01/06/2022 14:40:00;118,000
01/06/2022 14:50:00;93,000
01/06/2022 15:00:00;116,000
01/06/2022 15:10:00;115,000
01/06/2022 15:20:00;99,000
01/06/2022 15:30:00;116,000
01/06/2022 15:40:00;125,000
01/06/2022 15:50:00;117,000
01/06/2022 16:00:00;117,000
01/06/2022 16:10:00;114,000
01/06/2022 16:20:00;104,000
01/06/2022 16:30:00;123,000
01/06/2022 16:40:00;124,000
01/06/2022 16:50:00;115,000
01/06/2022 17:00:00;116,000
01/06/2022 17:10:00;121,000
01/06/2022 17:20:00;121,000
01/06/2022 17:30:00;124,000
01/06/2022 17:40:00;127,000
01/06/2022 17:50:00;120,000
01/06/2022 18:00:00;126,000
01/06/2022 18:10:00;127,000
01/06/2022 18:20:00;124,000
01/06/2022 18:30:00;139,000
01/06/2022 18:40:00;139,000
01/06/2022 18:50:00;123,000
01/06/2022 19:00:00;131,000
01/06/2022 19:10:00;139,000
01/06/2022 19:20:00;133,000
01/06/2022 19:30:00;98,000
01/06/2022 19:40:00;93,000
01/06/2022 19:50:00;74,000
01/06/2022 20:00:00;66,000
01/06/2022 20:10:00;67,000
01/06/2022 20:20:00;68,000
01/06/2022 20:30:00;69,000
01/06/2022 20:40:00;78,000
01/06/2022 20:50:00;76,000
01/06/2022 21:00:00;76,000
01/06/2022 21:10:00;81,000
01/06/2022 21:20:00;76,000
01/06/2022 21:30:00;72,000
01/06/2022 21:40:00;67,000
01/06/2022 21:50:00;72,000
01/06/2022 22:00:00;74,000
01/06/2022 22:10:00;68,000
01/06/2022 22:20:00;80,000
01/06/2022 22:30:00;78,000
01/06/2022 22:40:00;80,000
01/06/2022 22:50:00;78,000
01/06/2022 23:00:00;84,000
01/06/2022 23:10:00;87,000
01/06/2022 23:20:00;85,000
01/06/2022 23:30:00;83,000
01/06/2022 23:40:00;101,000
01/06/2022 23:50:00;97,000
02/06/2022 00:00:00;87,000
02/06/2022 00:10:00;87,000
